3.699047000000000196e+01,1.003236000000000061e+01,1.542301999999999929e+01,3.074434000000000111e+01,1.350763000000000069e+01,1.329753000000000007e+01,5.841373999999999711e+01,4.197614999999999874e+00,2.312942999999999927e+01,3.115079000000000065e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.796181149999999889e+02,7.890311900000000378e+02,7.767585000000000264e+02,9.708844000000000563e+01,1.307590199999999925e+02,7.205000000000000000e+02,1.049216589999999997e+04,3.024381699999999910e+03
1.292796000000000056e+01,7.172996000000000372e+00,4.825948999999999600e+00,1.323840000000000039e+01,6.185566999999999815e+00,1.747108000000000061e+01,6.557085999999999615e+01,5.382009000000000043e+00,2.068333000000000155e+01,3.483145999999999987e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.080685359999999946e+02,4.055929499999999734e+02,1.145593699999999899e+03,1.113178699999999992e+02,1.874632300000000100e+02,7.204306000000000267e+02,7.086146800000000439e+03,3.877363899999999830e+03
4.700895000000000046e+00,8.736717999999999762e+00,1.745657000000000014e+00,6.932028999999999996e+00,7.127882999999999747e+00,1.618176000000000059e+01,6.736754999999999427e+01,4.607673000000000130e+00,2.465106000000000108e+01,3.963414999999999822e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.153416919999999948e+02,4.801880100000000198e+02,1.090125500000000102e+03,1.135840199999999953e+02,1.826211999999999875e+02,9.770238000000000511e+02,7.770287199999999757e+03,4.501806199999999990e+03
2.025978999999999886e+01,4.857449999999999823e-01,8.025339999999999696e-01,5.976768999999999998e+00,2.439023999999999859e+00,1.530949000000000026e+01,5.131163000000000096e+01,4.025592999999999755e+00,2.482291999999999987e+01,3.619402999999999793e+01,0.000000000000000000e+00,9.166666999999999632e+01,3.734021400000000313e+01,1.251503000000000014e+02,7.855548999999999751e+02,9.992696999999999719e+01,1.457024299999999926e+02,8.984415000000000191e+02,1.915987200000000030e+03,3.616759900000000016e+03
4.266826999999999970e+01,2.836879000000000151e+00,9.456269999999999953e-01,2.387706999999999979e+01,1.063829999999999920e+01,1.183962000000000003e+01,5.599031999999999698e+01,5.151626000000000261e+00,1.791208999999999918e+01,2.444444000000000017e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.259534289999999999e+02,5.956418200000000525e+02,6.629040999999999713e+02,9.227639000000000635e+01,1.259286100000000062e+02,4.378509999999999991e+02,7.052172800000000279e+03,2.255644600000000082e+03
3.312922999999999973e+01,6.305411999999999573e+00,2.766153999999999780e+00,1.286616000000000071e+01,6.172839999999999883e+00,1.460144000000000020e+01,5.855859999999999843e+01,4.004400999999999655e+00,2.273008000000000095e+01,4.965516999999999825e+01,4.347826000000000413e+00,2.608696000000000126e+01,9.013235299999999484e+01,3.614728700000000003e+02,8.550398999999999887e+02,9.102035999999999660e+01,1.988392100000000084e+02,1.128665999999999940e+03,5.278024400000000242e+03,4.519631199999999808e+03
2.939296999999999827e+01,1.071155000000000079e+00,7.651109999999999856e-01,9.716908999999999352e+00,4.477611999999999703e+00,1.404527000000000037e+01,5.377230000000000132e+01,4.518034000000000106e+00,2.118506000000000000e+01,5.102040999999999826e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.288926899999999875e+01,2.407715000000000032e+02,7.552464999999999691e+02,9.571482000000000312e+01,2.305119500000000130e+02,1.080870400000000018e+03,3.381700699999999870e+03,4.883409399999999550e+03
5.299313000000000073e+01,6.217370999999999981e+00,3.322260000000000213e-01,3.872805000000000319e+01,7.619048000000000265e+00,1.417394999999999960e+01,5.069512000000000285e+01,4.114065000000000083e+00,2.041135999999999839e+01,2.327586000000000155e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.079920050000000060e+02,3.862485500000000229e+02,7.185501000000000431e+02,8.397365999999999531e+01,9.575839999999999463e+01,4.750919999999999845e+02,5.474667699999999968e+03,1.954559199999999919e+03
3.508836000000000155e+01,8.292169999999999819e-01,3.881439999999999890e-01,4.622442000000000384e+00,4.135337999999999958e+00,1.430221000000000053e+01,5.527873999999999910e+01,4.148227999999999582e+00,2.191947000000000045e+01,2.500000000000000000e+01,2.307692000000000121e+01,1.538461999999999996e+01,5.914447200000000038e+01,2.285962700000000041e+02,7.906081000000000358e+02,9.092695999999999401e+01,1.037056999999999931e+02,5.479868000000000166e+02,3.269431900000000041e+03,2.273173999999999978e+03
3.720441000000000287e+01,5.699480000000000102e-01,1.113990000000000036e+00,6.321244000000000085e+00,5.357142999999999766e+00,1.360247000000000028e+01,5.066848999999999847e+01,3.975448000000000093e+00,2.486918000000000006e+01,2.297871999999999915e+01,0.000000000000000000e+00,8.333332999999999657e+00,7.287037700000000484e+01,2.714383500000000140e+02,6.892165999999999713e+02,9.886612999999999829e+01,9.135071000000000652e+01,5.714619000000000142e+02,3.692231999999999971e+03,2.271817199999999957e+03
5.426829000000000036e+01,5.497859999999999969e-01,5.497859999999999969e-01,4.074526999999999788e+01,7.407407000000000075e+00,1.487105000000000032e+01,5.253699999999999903e+01,4.205362000000000045e+00,1.944510999999999967e+01,3.628318999999999761e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.101559199999999947e+02,3.891629399999999919e+02,7.812803999999999860e+02,8.177373000000000047e+01,1.525839499999999873e+02,7.055306000000000495e+02,5.787261599999999817e+03,2.967011700000000019e+03
6.582397000000000276e+01,2.640850000000000142e-01,3.873238999999999876e+00,5.889085000000000036e+01,6.557376999999999789e+00,1.092652000000000001e+01,4.629178999999999888e+01,4.469797999999999938e+00,1.952548000000000172e+01,3.793102999999999980e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.164931099999999731e+01,3.035527200000000221e+02,5.058081999999999994e+02,8.727495000000000402e+01,1.695440399999999954e+02,7.406215999999999440e+02,3.316774899999999889e+03,3.310428800000000138e+03
7.854076999999999487e+01,1.282051000000000052e+00,0.000000000000000000e+00,7.841880000000000450e+01,2.083333000000000013e+01,1.147788000000000075e+01,4.926718999999999937e+01,3.893336999999999826e+00,2.112311000000000050e+01,1.923076999999999970e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.391224620000000129e+02,1.026399629999999888e+03,5.654828999999999724e+02,8.223939000000000021e+01,7.487187000000000126e+01,4.062137000000000171e+02,1.178089179999999942e+04,1.581526699999999892e+03
3.007553000000000054e+01,3.626196000000000197e+00,1.050385999999999953e+01,2.094431000000000154e+01,8.665749999999999176e+00,1.369107999999999947e+01,6.234120000000000061e+01,4.011389999999999567e+00,2.388905000000000101e+01,2.385444999999999993e+01,0.000000000000000000e+00,7.222221999999999298e+01,1.186434770000000043e+02,5.402332499999999982e+02,8.535184000000000424e+02,9.582829999999999870e+01,9.568949999999999534e+01,5.698600999999999885e+02,7.396376699999999801e+03,2.285931300000000192e+03
2.824600999999999829e+01,6.893424000000000440e+00,1.981859000000000037e+01,1.678004999999999924e+01,1.274510000000000076e+01,1.591554999999999964e+01,5.917652999999999963e+01,4.225737999999999772e+00,2.218378999999999834e+01,1.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.028452760000000126e+02,7.542107899999999745e+02,9.418269999999999982e+02,9.374287999999999954e+01,7.606328000000000600e+01,3.993081999999999994e+02,1.200367959999999948e+04,1.687371900000000096e+03
2.233374999999999844e+01,2.523731999999999864e+00,3.310951999999999895e+00,1.403102999999999945e+01,1.030927999999999933e+01,1.615686000000000178e+01,5.923071999999999804e+01,4.114417999999999687e+00,2.174332000000000065e+01,3.442622999999999678e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.665655940000000044e+02,6.106260800000000017e+02,9.569824999999999591e+02,8.946111000000000502e+01,1.416439000000000021e+02,7.485404999999999518e+02,9.865799999999999272e+03,3.079808700000000044e+03
2.262464999999999904e+01,7.697887999999999842e+00,4.902206999999999759e+00,1.677687999999999846e+01,9.421585999999999572e+00,1.532367999999999952e+01,5.712857999999999947e+01,3.928695999999999966e+00,2.214161999999999964e+01,3.763837999999999795e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.443733689999999967e+02,5.382418300000000499e+02,8.754201000000000477e+02,8.698769000000000062e+01,1.478697500000000105e+02,8.333746999999999616e+02,8.247845600000000559e+03,3.274075899999999820e+03
5.178493000000000279e+01,4.598930000000000184e+00,2.779679000000000144e+01,3.510159999999999769e+01,3.002480999999999867e+01,1.597489000000000026e+01,5.878893000000000058e+01,4.049180999999999919e+00,2.287300000000000111e+01,8.511166000000000054e+01,0.000000000000000000e+00,8.333332999999999657e+00,4.796430369999999925e+02,1.765126449999999977e+03,9.391467000000000098e+02,9.261691999999999325e+01,3.446325199999999995e+02,1.946759000000000015e+03,2.819770089999999982e+04,7.882779599999999846e+03
5.123848000000000269e+01,1.302023999999999937e+01,3.510117999999999938e+01,2.552702999999999989e+01,2.582687999999999917e+01,1.718976999999999933e+01,6.266409999999999769e+01,4.347935999999999801e+00,2.287049999999999983e+01,3.650000000000000000e+01,0.000000000000000000e+00,8.474576000000000775e+00,4.439581269999999904e+02,1.618418190000000095e+03,1.077181499999999915e+03,9.943947000000000003e+01,1.586996599999999944e+02,8.347732999999999493e+02,2.782023649999999907e+04,3.629540700000000015e+03
1.895321999999999951e+00,9.925228000000000605e+00,1.633718999999999921e+00,4.276348999999999734e+00,4.503464000000000134e+00,1.592369000000000057e+01,5.997693999999999903e+01,4.035188999999999915e+00,2.334686999999999912e+01,5.074502999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.171176499999999976e+01,2.701039900000000102e+02,9.550542000000000371e+02,9.420902999999999849e+01,2.047657900000000097e+02,1.184737599999999929e+03,4.301052200000000084e+03,4.780640199999999822e+03
4.251142999999999716e+01,6.252442000000000277e+00,4.103169999999999873e-01,1.017975999999999992e+01,8.076923000000000741e+00,1.470947999999999922e+01,5.823380999999999830e+01,4.733279999999999710e+00,2.067363999999999891e+01,1.550388000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.188073370000000040e+02,4.703500000000000227e+02,8.565891000000000304e+02,9.785412999999999784e+01,7.338420999999999594e+01,3.205215999999999781e+02,6.918603900000000067e+03,1.517118600000000015e+03
4.542343999999999937e+01,1.501193999999999917e+00,9.041280000000000427e-01,2.627090000000000103e+01,5.338078000000000323e+00,1.435702999999999996e+01,5.574013999999999669e+01,4.323754000000000097e+00,2.153457999999999828e+01,8.672199999999999420e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.663894600000000423e+01,2.975452199999999721e+02,8.002628999999999451e+02,9.311023000000000138e+01,3.749645899999999870e+02,1.867521799999999985e+03,4.271865600000000086e+03,8.074705100000000130e+03
3.016965000000000074e+01,7.973729999999999984e-01,5.159479999999999622e-01,2.251406999999999936e+00,1.904762000000000066e+00,1.423232999999999926e+01,5.182236999999999938e+01,4.030978000000000172e+00,2.147295000000000087e+01,3.245613999999999777e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.710920099999999877e+01,9.870928000000000679e+01,7.375530999999999722e+02,8.655698999999999899e+01,1.308299900000000093e+02,6.969290999999999485e+02,1.404863100000000031e+03,2.809305800000000090e+03
2.343337000000000003e+01,1.175065000000000026e+01,2.871446999999999861e+00,1.903100999999999843e+01,1.594416000000000011e+01,1.187889999999999979e+01,5.315807000000000215e+01,4.242702000000000417e+00,2.270516999999999896e+01,4.050632999999999839e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.893990819999999928e+02,8.475607700000000477e+02,6.314593999999999596e+02,9.633127000000000351e+01,1.718562900000000013e+02,9.197030999999999494e+02,1.006808970000000045e+04,3.902026199999999790e+03
5.792240000000000322e+01,8.717310000000000336e-01,6.475720000000000365e-01,6.874222000000000321e+01,1.893490999999999858e+01,1.119786999999999999e+01,6.108543999999999841e+01,4.258424999999999905e+00,2.447860000000000014e+01,1.483516000000000012e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.120306610000000092e+02,1.156647310000000061e+03,6.840267999999999802e+02,1.042402799999999985e+02,6.317441999999999780e+01,3.631438999999999737e+02,1.295198619999999937e+04,1.546421299999999974e+03
6.059908000000000072e+01,7.196613000000000149e+00,8.466599999999999682e-01,7.234242999999999313e+01,2.476190000000000069e+01,1.183632000000000062e+01,5.153734000000000037e+01,3.807789999999999786e+00,2.107003999999999877e+01,3.879310000000000258e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.930897719999999822e+02,1.276162460000000010e+03,6.100123999999999569e+02,8.023028999999999655e+01,1.477159800000000018e+02,8.173722000000000207e+02,1.510506719999999950e+04,3.112381600000000162e+03
6.201977000000000118e+01,1.965176999999999907e+01,1.131565999999999939e+01,4.523962000000000216e+01,2.340484999999999971e+01,1.467995999999999945e+01,6.109530000000000172e+01,4.685642999999999780e+00,2.225973000000000113e+01,2.747559000000000040e+01,0.000000000000000000e+00,3.111111000000000004e+01,3.435822620000000143e+02,1.429926330000000007e+03,8.968766000000000531e+02,1.043011500000000069e+02,1.287408100000000104e+02,6.115991999999999962e+02,2.099126139999999941e+04,2.865735599999999977e+03
3.560338999999999743e+01,2.518756999999999913e+00,3.751340000000000230e-01,6.773847999999999558e+01,7.913668999999999620e+00,1.534515999999999991e+01,5.470221999999999696e+01,6.836693999999999605e+00,2.114434999999999931e+01,4.157894999999999897e+01,7.142856999999999346e+01,0.000000000000000000e+00,1.214365169999999949e+02,4.328952600000000075e+02,8.394143000000000256e+02,1.445574499999999887e+02,2.842625600000000077e+02,8.791598999999999933e+02,6.642847099999999955e+03,6.010546999999999571e+03
6.317132000000000147e+01,1.406250000000000000e+00,6.009619999999999962e-01,7.135817000000000121e+01,1.679197999999999880e+01,1.446148999999999951e+01,5.518478000000000350e+01,4.478657000000000110e+00,2.225651999999999830e+01,1.678657000000000110e+01,0.000000000000000000e+00,6.250000000000000000e+00,2.428370510000000024e+02,9.266617199999999457e+02,7.980540999999999485e+02,9.967932000000000414e+01,7.518129000000000417e+01,3.736105999999999767e+02,1.340090920000000006e+04,1.673273899999999912e+03
7.291666999999999632e+01,1.238739000000000035e+00,5.630629999999999802e-01,7.004505000000000337e+01,3.921568999999999861e+00,1.155762999999999963e+01,3.972834999999999894e+01,3.899131999999999820e+00,1.823650999999999911e+01,1.304348000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.532404400000000066e+01,1.557974700000000041e+02,4.591655999999999835e+02,7.110656000000000176e+01,5.085824999999999818e+01,2.378676000000000101e+02,1.800649499999999989e+03,9.274769999999999754e+02
9.160483999999999583e+01,2.143619999999999970e-01,1.071809999999999985e-01,9.882099999999999795e+01,6.218486999999999654e+01,1.192754000000000048e+01,5.552729000000000070e+01,4.223125999999999713e+00,2.168654000000000082e+01,1.338583000000000034e+01,0.000000000000000000e+00,4.000000000000000000e+01,7.417125240000000304e+02,3.452957309999999779e+03,6.623039999999999736e+02,9.158499000000000478e+01,5.653005000000000280e+01,2.902923000000000116e+02,4.118528639999999723e+04,1.225941100000000006e+03
5.700249000000000166e+01,4.322917000000000343e+00,5.859379999999999589e-01,7.066406000000000631e+01,2.348066000000000031e+01,1.400442999999999927e+01,5.215525999999999840e+01,4.382061000000000206e+00,2.171152999999999977e+01,2.302326000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.288332589999999982e+02,1.224639930000000049e+03,7.304047000000000480e+02,9.514124999999999943e+01,1.008893300000000011e+02,4.998702000000000112e+02,1.715038409999999931e+04,2.190461699999999837e+03
6.964520000000000266e+01,3.972303000000000139e+00,1.020407999999999982e+00,7.671282999999999674e+01,2.760000000000000142e+01,1.301187999999999967e+01,5.353164000000000300e+01,4.180036999999999558e+00,2.250103000000000009e+01,1.469194000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.591278879999999845e+02,1.477473259999999982e+03,6.965472999999999502e+02,9.405513999999999442e+01,6.141284999999999883e+01,3.305837999999999965e+02,1.922470479999999952e+04,1.381852399999999989e+03
8.783718000000000359e+01,4.054050000000000153e-01,1.216215999999999964e+00,9.045045000000000357e+01,3.240740999999999872e+01,1.037561000000000000e+01,5.140055999999999869e+01,4.317727999999999788e+00,2.049057000000000173e+01,3.085106000000000037e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.362466469999999958e+02,1.665759019999999964e+03,5.333121999999999616e+02,8.847271000000000640e+01,1.332064900000000023e+02,6.321557999999999993e+02,1.728326599999999962e+04,2.729476799999999912e+03
4.925083999999999662e+01,1.015299000000000085e+01,7.874183999999999628e+00,4.232374000000000080e+01,1.653943999999999903e+01,1.008089999999999975e+01,5.456873999999999825e+01,4.006117999999999846e+00,2.259174000000000149e+01,3.766667000000000343e+01,0.000000000000000000e+00,7.692307999999999879e+01,1.667324409999999943e+02,9.025363999999999578e+02,5.501019999999999754e+02,9.050517999999999574e+01,1.508971200000000010e+02,8.509556000000000040e+02,9.098379199999999400e+03,3.409028600000000097e+03
6.949806999999999846e+01,5.350028000000000006e+00,3.130339999999999789e-01,7.043255999999999517e+01,2.264151000000000025e+01,1.232314000000000043e+01,5.454601000000000255e+01,4.283101000000000269e+00,2.215424000000000149e+01,4.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,2.790144980000000032e+02,1.235004030000000057e+03,6.721780999999999722e+02,9.488885000000000502e+01,1.713240399999999966e+02,8.861695999999999458e+02,1.521912759999999980e+04,3.795553899999999885e+03
8.777724999999999511e+01,5.334630000000000205e-01,5.819590000000000041e-01,9.776915999999999940e+01,4.000000000000000000e+01,1.220753000000000021e+01,6.030317999999999756e+01,3.933777000000000079e+00,2.563749999999999929e+01,4.716980999999999824e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.883011999999999944e+02,2.412127199999999903e+03,7.361529000000000451e+02,1.008522099999999995e+02,1.855555099999999982e+02,1.209316000000000031e+03,2.944611520000000019e+04,4.757179500000000189e+03
8.654599000000000331e+01,1.713710000000000067e+00,2.016129999999999867e-01,9.223789999999999623e+01,2.608696000000000126e+01,1.458065999999999995e+01,6.275825999999999993e+01,5.242799999999999905e+00,2.172112999999999872e+01,1.917808000000000135e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.803650939999999991e+02,1.637172219999999925e+03,9.150569000000000415e+02,1.138795400000000058e+02,1.005468400000000031e+02,4.165695999999999799e+02,2.387105150000000140e+04,2.183990899999999783e+03
2.160467999999999833e+01,5.405410000000000492e-01,2.910599999999999854e-01,7.484407000000000032e+00,1.526718000000000020e+00,1.711242000000000019e+01,6.252282000000000295e+01,5.879965999999999582e+00,1.948511999999999844e+01,2.637362999999999857e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.612584000000000017e+01,9.545471000000000572e+01,1.069916799999999967e+03,1.145718399999999946e+02,1.550760500000000093e+02,5.138932999999999538e+02,1.633461199999999963e+03,3.021675400000000081e+03
6.485075000000000500e+01,6.671110000000000095e-01,3.068712000000000106e+00,6.450966999999999985e+01,1.492536999999999914e+01,1.136918000000000006e+01,4.773257000000000261e+01,3.511899999999999800e+00,2.148872000000000071e+01,1.066666999999999987e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.696892180000000110e+02,7.124262700000000450e+02,5.426802000000000135e+02,7.546623999999999910e+01,3.746027999999999736e+01,2.292130999999999972e+02,8.099702500000000327e+03,8.049733999999999696e+02
5.312500000000000000e+01,2.175226999999999933e+01,9.063440000000000385e-01,2.074521999999999977e+01,4.651163000000000380e+00,1.573607999999999940e+01,6.002065999999999946e+01,4.325154000000000387e+00,2.448113000000000028e+01,4.711538000000000181e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.319107300000000293e+01,2.791658699999999840e+02,9.444899000000000342e+02,1.058846599999999967e+02,2.037812700000000063e+02,1.153437699999999950e+03,4.392976499999999760e+03,4.988795900000000074e+03
4.497466000000000008e+01,1.348411999999999944e+00,8.264460000000000139e-01,3.318833999999999662e+01,5.932203000000000337e+00,1.625328000000000017e+01,5.565379999999999683e+01,4.602903000000000411e+00,2.085538000000000025e+01,4.919355000000000189e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.641775599999999713e+01,3.301496399999999767e+02,9.045567999999999529e+02,9.599528999999999712e+01,2.264331400000000087e+02,1.025950199999999995e+03,5.366014500000000226e+03,4.722349199999999655e+03
7.632120999999999356e+01,0.000000000000000000e+00,6.559770000000000323e-01,2.842566000000000148e+00,3.000000000000000000e+01,1.478553999999999924e+01,6.566546999999999912e+01,5.770565999999999640e+00,1.964964000000000155e+01,2.592593000000000103e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.435661999999999807e+02,1.969964099999999917e+03,9.708994000000000142e+02,1.133895399999999967e+02,1.496072900000000061e+02,5.094352000000000089e+02,2.912698300000000017e+04,2.939729400000000169e+03
3.391671999999999798e+01,7.147499999999999964e-01,1.169591000000000047e+00,2.988954000000000111e+00,0.000000000000000000e+00,1.579260999999999981e+01,5.605593999999999966e+01,4.427871999999999808e+00,2.131543999999999883e+01,4.470588000000000051e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.852695999999999685e+02,9.438204000000000349e+01,1.979519099999999980e+02,9.529255000000000564e+02,0.000000000000000000e+00,4.219432200000000194e+03
1.171616999999999997e+01,5.000000000000000000e-01,0.000000000000000000e+00,4.666667000000000343e+00,0.000000000000000000e+00,1.551219999999999999e+01,5.464567000000000263e+01,4.893856999999999680e+00,2.032153999999999883e+01,3.414634000000000214e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.476746000000000549e+02,9.945071000000000083e+01,1.671073100000000125e+02,6.939062000000000126e+02,0.000000000000000000e+00,3.395877800000000207e+03
